	country_code	country	localite	category	value	date	sources	link	sdr_id	sdr_name	sdr_level	ndate	cum_sum
9327	SL	Sierra Leone	Moyamba	Deaths	7	41907	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-121.pdf	8631	Moyamba	ADM2	2014-09-25	153105
9333	SL	Sierra Leone	National	Deaths	561	41907	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-121.pdf	0			2014-09-25	153666
9339	SL	Sierra Leone	Port Loko	Deaths	19	41907	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-121.pdf	8632	Port Loko	ADM2	2014-09-25	153685
9345	SL	Sierra Leone	Pujehun	Deaths	1	41907	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-121.pdf	8633	Pujehun	ADM2	2014-09-25	153686
9351	SL	Sierra Leone	Tonkolili	Deaths	5	41907	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-121.pdf	8634	Tonkolili	ADM2	2014-09-25	153691
9357	SL	Sierra Leone	Western area rural	Deaths	4	41907	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-121.pdf	149746	Western Area Rural	ADM2	2014-09-25	153695
9363	SL	Sierra Leone	Western area urban	Deaths	11	41907	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-121.pdf	149745	Western Area Urban	ADM2	2014-09-25	153706
9369	LR	Liberia	Bomi County	Deaths	66	41908	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20134%20Sept%2026,%202014.pptx%20New%20%283%29.pdf	5513	Bomi	ADM1	2014-09-26	153772
9375	LR	Liberia	Bong County	Deaths	105	41908	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20134%20Sept%2026,%202014.pptx%20New%20%283%29.pdf	5514	Bong	ADM1	2014-09-26	153877
9381	LR	Liberia	Gbarpolu County	Deaths	0	41908	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20134%20Sept%2026,%202014.pptx%20New%20%283%29.pdf	5515	Gbarpolu	ADM1	2014-09-26	153877
9387	LR	Liberia	Grand Bassa	Deaths	33	41908	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20134%20Sept%2026,%202014.pptx%20New%20%283%29.pdf	5516	Grand Bassa	ADM1	2014-09-26	153910
9393	LR	Liberia	Grand Cape Mount	Deaths	14	41908	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20134%20Sept%2026,%202014.pptx%20New%20%283%29.pdf	5517	Grand Cape Mount	ADM1	2014-09-26	153924
9399	LR	Liberia	Grand Gedeh	Deaths	2	41908	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20134%20Sept%2026,%202014.pptx%20New%20%283%29.pdf	5518	Grand Gedeh	ADM1	2014-09-26	153926
9405	LR	Liberia	Grand Kru	Deaths	10	41908	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20134%20Sept%2026,%202014.pptx%20New%20%283%29.pdf	5519	Grand Kru	ADM1	2014-09-26	153936
9411	LR	Liberia	Lofa County	Deaths	426	41908	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20134%20Sept%2026,%202014.pptx%20New%20%283%29.pdf	5520	Lofa	ADM1	2014-09-26	154362
9417	LR	Liberia	Margibi County	Deaths	238	41908	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20134%20Sept%2026,%202014.pptx%20New%20%283%29.pdf	5521	Margibi	ADM1	2014-09-26	154600
9423	LR	Liberia	Maryland County	Deaths	8	41908	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20134%20Sept%2026,%202014.pptx%20New%20%283%29.pdf	5522	Maryland	ADM1	2014-09-26	154608
9429	LR	Liberia	Montserrado County	Deaths	924	41908	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20134%20Sept%2026,%202014.pptx%20New%20%283%29.pdf	5523	Montserrado	ADM1	2014-09-26	155532
9435	LR	Liberia	National	Deaths	1975	41908	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20134%20Sept%2026,%202014.pptx%20New%20%283%29.pdf	0			2014-09-26	157507
9441	LR	Liberia	Nimba County	Deaths	133	41908	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20134%20Sept%2026,%202014.pptx%20New%20%283%29.pdf	5524	Nimba	ADM1	2014-09-26	157640
9447	LR	Liberia	River Gee County	Deaths	6	41908	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20134%20Sept%2026,%202014.pptx%20New%20%283%29.pdf	5525	River Gee	ADM1	2014-09-26	157646
9453	LR	Liberia	RiverCess County	Deaths	8	41908	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20134%20Sept%2026,%202014.pptx%20New%20%283%29.pdf	10714	Rivercess	ADM1	2014-09-26	157654
9459	LR	Liberia	Sinoe County	Deaths	2	41908	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20134%20Sept%2026,%202014.pptx%20New%20%283%29.pdf	5526	Sinoe	ADM1	2014-09-26	157656
9465	SL	Sierra Leone	Bo	Deaths	16	41908	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-122.pdf	8625	Bo	ADM2	2014-09-26	157672
9471	SL	Sierra Leone	Bombali	Deaths	10	41908	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-122.pdf	8623	Bombali	ADM2	2014-09-26	157682
9477	SL	Sierra Leone	Bonthe	Deaths	1	41908	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-122.pdf	8624	Bonthe	ADM2	2014-09-26	157683
9483	SL	Sierra Leone	Kailahun	Deaths	249	41908	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-122.pdf	8626	Kailahun	ADM2	2014-09-26	157932
9489	SL	Sierra Leone	Kambia	Deaths	1	41908	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-122.pdf	8627	Kambia	ADM2	2014-09-26	157933
9495	SL	Sierra Leone	Kenema	Deaths	234	41908	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-122.pdf	8628	Kenema	ADM2	2014-09-26	158167
9501	SL	Sierra Leone	Koinadugu	Deaths	0	41908	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-122.pdf	8629	Koinadugu	ADM2	2014-09-26	158167
9507	SL	Sierra Leone	Kono	Deaths	3	41908	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-122.pdf	8630	Kono	ADM2	2014-09-26	158170
9513	SL	Sierra Leone	Moyamba	Deaths	7	41908	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-122.pdf	8631	Moyamba	ADM2	2014-09-26	158177
9519	SL	Sierra Leone	National	Deaths	561	41908	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-122.pdf	0			2014-09-26	158738
9525	SL	Sierra Leone	Port Loko	Deaths	19	41908	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-122.pdf	8632	Port Loko	ADM2	2014-09-26	158757
9531	SL	Sierra Leone	Pujehun	Deaths	1	41908	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-122.pdf	8633	Pujehun	ADM2	2014-09-26	158758
9537	SL	Sierra Leone	Tonkolili	Deaths	5	41908	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-122.pdf	8634	Tonkolili	ADM2	2014-09-26	158763
9543	SL	Sierra Leone	Western area rural	Deaths	4	41908	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-122.pdf	149746	Western Area Rural	ADM2	2014-09-26	158767
9549	SL	Sierra Leone	Western area urban	Deaths	11	41908	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-122.pdf	149745	Western Area Urban	ADM2	2014-09-26	158778
9555	LR	Liberia	Bomi County	Deaths	66	41909	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf	5513	Bomi	ADM1	2014-09-27	158844
9561	LR	Liberia	Bong County	Deaths	107	41909	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf	5514	Bong	ADM1	2014-09-27	158951
9567	LR	Liberia	Gbarpolu County	Deaths	0	41909	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf	5515	Gbarpolu	ADM1	2014-09-27	158951
9573	LR	Liberia	Grand Bassa	Deaths	33	41909	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf	5516	Grand Bassa	ADM1	2014-09-27	158984
9579	LR	Liberia	Grand Cape Mount	Deaths	14	41909	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf	5517	Grand Cape Mount	ADM1	2014-09-27	158998
9585	LR	Liberia	Grand Gedeh	Deaths	2	41909	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf	5518	Grand Gedeh	ADM1	2014-09-27	159000
9591	LR	Liberia	Grand Kru	Deaths	10	41909	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf	5519	Grand Kru	ADM1	2014-09-27	159010
9597	LR	Liberia	Lofa County	Deaths	427	41909	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf	5520	Lofa	ADM1	2014-09-27	159437
9603	LR	Liberia	Margibi County	Deaths	239	41909	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf	5521	Margibi	ADM1	2014-09-27	159676
9609	LR	Liberia	Maryland County	Deaths	8	41909	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf	5522	Maryland	ADM1	2014-09-27	159684
9615	LR	Liberia	Montserrado County	Deaths	927	41909	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf	5523	Montserrado	ADM1	2014-09-27	160611
9621	LR	Liberia	National	Deaths	1983	41909	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf	0			2014-09-27	162594
9627	LR	Liberia	Nimba County	Deaths	134	41909	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf	5524	Nimba	ADM1	2014-09-27	162728
9633	LR	Liberia	River Gee County	Deaths	6	41909	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf	5525	River Gee	ADM1	2014-09-27	162734
9639	LR	Liberia	RiverCess County	Deaths	8	41909	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf	10714	Rivercess	ADM1	2014-09-27	162742
9645	LR	Liberia	Sinoe County	Deaths	2	41909	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf	5526	Sinoe	ADM1	2014-09-27	162744
9651	SL	Sierra Leone	Bo	Deaths	16	41909	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-123.pdf	8625	Bo	ADM2	2014-09-27	162760
9657	SL	Sierra Leone	Bombali	Deaths	11	41909	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-123.pdf	8623	Bombali	ADM2	2014-09-27	162771
9663	SL	Sierra Leone	Bonthe	Deaths	1	41909	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-123.pdf	8624	Bonthe	ADM2	2014-09-27	162772
9669	SL	Sierra Leone	Kailahun	Deaths	249	41909	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-123.pdf	8626	Kailahun	ADM2	2014-09-27	163021
9675	SL	Sierra Leone	Kambia	Deaths	1	41909	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-123.pdf	8627	Kambia	ADM2	2014-09-27	163022
9681	SL	Sierra Leone	Kenema	Deaths	236	41909	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-123.pdf	8628	Kenema	ADM2	2014-09-27	163258
9687	SL	Sierra Leone	Koinadugu	Deaths	0	41909	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-123.pdf	8629	Koinadugu	ADM2	2014-09-27	163258
9693	SL	Sierra Leone	Kono	Deaths	3	41909	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-123.pdf	8630	Kono	ADM2	2014-09-27	163261
9699	SL	Sierra Leone	Moyamba	Deaths	7	41909	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-123.pdf	8631	Moyamba	ADM2	2014-09-27	163268
9705	SL	Sierra Leone	National	Deaths	566	41909	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-123.pdf	0			2014-09-27	163834
9711	SL	Sierra Leone	Port Loko	Deaths	19	41909	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-123.pdf	8632	Port Loko	ADM2	2014-09-27	163853
9717	SL	Sierra Leone	Pujehun	Deaths	3	41909	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-123.pdf	8633	Pujehun	ADM2	2014-09-27	163856
9723	SL	Sierra Leone	Tonkolili	Deaths	5	41909	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-123.pdf	8634	Tonkolili	ADM2	2014-09-27	163861
9729	SL	Sierra Leone	Western area rural	Deaths	4	41909	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-123.pdf	149746	Western Area Rural	ADM2	2014-09-27	163865
9735	SL	Sierra Leone	Western area urban	Deaths	11	41909	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-123.pdf	149745	Western Area Urban	ADM2	2014-09-27	163876
9741	GN	Guinea	Beyla	Deaths	1	41910	Gvt	Sitrep166 29Sep	37	Beyla	ADM2	2014-09-28	163877
9747	GN	Guinea	Boffa	Deaths	16	41910	Gvt	Sitrep166 29Sep	9	Boffa	ADM2	2014-09-28	163893
9753	GN	Guinea	Conakry	Deaths	75	41910	Gvt	Sitrep166 29Sep	2	Conakry	ADM1	2014-09-28	163968
9759	GN	Guinea	Coyah	Deaths	5	41910	Gvt	Sitrep166 29Sep	23	Coyah	ADM2	2014-09-28	163973
9765	GN	Guinea	Dabola	Deaths	4	41910	Gvt	Sitrep166 29Sep	14	Dabola	ADM2	2014-09-28	163977
9771	GN	Guinea	Dalaba	Deaths	0	41910	Gvt	Sitrep166 29Sep	34	Dalaba	ADM2	2014-09-28	163977
9777	GN	Guinea	Dinguiraye	Deaths	1	41910	Gvt	Sitrep166 29Sep	15	Dinguiraye	ADM2	2014-09-28	163978
9783	GN	Guinea	Dubreka	Deaths	7	41910	Gvt	Sitrep166 29Sep	24	Dubreka	ADM2	2014-09-28	163985
9789	GN	Guinea	Forécariah	Deaths	9	41910	Gvt	Sitrep166 29Sep	0			2014-09-28	163994
9795	GN	Guinea	Gueckedou	Deaths	299	41910	Gvt	Sitrep166 29Sep	38	Gueckedou	ADM2	2014-09-28	164293
9801	GN	Guinea	Kerouane	Deaths	5	41910	Gvt	Sitrep166 29Sep	19	Kerouane	ADM2	2014-09-28	164298
9807	GN	Guinea	Kindia	Deaths	0	41910	Gvt	Sitrep166 29Sep	5	Kindia	ADM1	2014-09-28	164298
9813	GN	Guinea	Kissidougou	Deaths	7	41910	Gvt	Sitrep166 29Sep	17	Kissidougou	ADM2	2014-09-28	164305
9819	GN	Guinea	Kouroussa	Deaths	4	41910	Gvt	Sitrep166 29Sep	20	Kouroussa	ADM2	2014-09-28	164309
9825	GN	Guinea	Macenta	Deaths	228	41910	Gvt	Sitrep166 29Sep	40	Macenta	ADM2	2014-09-28	164537
9831	GN	Guinea	National	Deaths	710	41910	Gvt	Sitrep166 29Sep	0			2014-09-28	165247
9837	GN	Guinea	Nzerekore	Deaths	28	41910	Gvt	Sitrep166 29Sep	8	Nzerekore	ADM1	2014-09-28	165275
9843	GN	Guinea	Pita	Deaths	3	41910	Gvt	Sitrep166 29Sep	36	Pita	ADM2	2014-09-28	165278
9849	GN	Guinea	Siguiri	Deaths	3	41910	Gvt	Sitrep166 29Sep	22	Siguiri	ADM2	2014-09-28	165281
9855	GN	Guinea	Telimele	Deaths	10	41910	Gvt	Sitrep166 29Sep	28	Telimele	ADM2	2014-09-28	165291
9861	GN	Guinea	Yomou	Deaths	5	41910	Gvt	Sitrep166 29Sep	42	Yomou	ADM2	2014-09-28	165296
9867	LR	Liberia	Bomi County	Deaths	66	41910	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf	5513	Bomi	ADM1	2014-09-28	165362
9873	LR	Liberia	Bong County	Deaths	107	41910	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf	5514	Bong	ADM1	2014-09-28	165469
9879	LR	Liberia	Gbarpolu County	Deaths	0	41910	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf	5515	Gbarpolu	ADM1	2014-09-28	165469
9885	LR	Liberia	Grand Bassa	Deaths	33	41910	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf	5516	Grand Bassa	ADM1	2014-09-28	165502
9891	LR	Liberia	Grand Cape Mount	Deaths	14	41910	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf	5517	Grand Cape Mount	ADM1	2014-09-28	165516
9897	LR	Liberia	Grand Gedeh	Deaths	2	41910	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf	5518	Grand Gedeh	ADM1	2014-09-28	165518
9903	LR	Liberia	Grand Kru	Deaths	10	41910	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf	5519	Grand Kru	ADM1	2014-09-28	165528
9909	LR	Liberia	Lofa County	Deaths	429	41910	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf	5520	Lofa	ADM1	2014-09-28	165957
9915	LR	Liberia	Margibi County	Deaths	241	41910	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf	5521	Margibi	ADM1	2014-09-28	166198
9921	LR	Liberia	Maryland County	Deaths	8	41910	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf	5522	Maryland	ADM1	2014-09-28	166206
9927	LR	Liberia	Montserrado County	Deaths	927	41910	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf	5523	Montserrado	ADM1	2014-09-28	167133
9933	LR	Liberia	National	Deaths	1987	41910	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf	0			2014-09-28	169120
9939	LR	Liberia	Nimba County	Deaths	134	41910	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf	5524	Nimba	ADM1	2014-09-28	169254
9945	LR	Liberia	River Gee County	Deaths	6	41910	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf	5525	River Gee	ADM1	2014-09-28	169260
9951	LR	Liberia	RiverCess County	Deaths	8	41910	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf	10714	Rivercess	ADM1	2014-09-28	169268
9957	LR	Liberia	Sinoe County	Deaths	2	41910	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf	5526	Sinoe	ADM1	2014-09-28	169270
9963	SL	Sierra Leone	Bo	Deaths	17	41910	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-124.pdf	8625	Bo	ADM2	2014-09-28	169287
9969	SL	Sierra Leone	Bombali	Deaths	12	41910	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-124.pdf	8623	Bombali	ADM2	2014-09-28	169299
9975	SL	Sierra Leone	Bonthe	Deaths	1	41910	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-124.pdf	8624	Bonthe	ADM2	2014-09-28	169300
9981	SL	Sierra Leone	Kailahun	Deaths	251	41910	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-124.pdf	8626	Kailahun	ADM2	2014-09-28	169551
9987	SL	Sierra Leone	Kambia	Deaths	1	41910	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-124.pdf	8627	Kambia	ADM2	2014-09-28	169552
9993	SL	Sierra Leone	Kenema	Deaths	236	41910	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-124.pdf	8628	Kenema	ADM2	2014-09-28	169788
9999	SL	Sierra Leone	Koinadugu	Deaths	0	41910	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-124.pdf	8629	Koinadugu	ADM2	2014-09-28	169788
10005	SL	Sierra Leone	Kono	Deaths	3	41910	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-124.pdf	8630	Kono	ADM2	2014-09-28	169791
10011	SL	Sierra Leone	Moyamba	Deaths	7	41910	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-124.pdf	8631	Moyamba	ADM2	2014-09-28	169798
10017	SL	Sierra Leone	National	Deaths	570	41910	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-124.pdf	0			2014-09-28	170368
10023	SL	Sierra Leone	Port Loko	Deaths	19	41910	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-124.pdf	8632	Port Loko	ADM2	2014-09-28	170387
10029	SL	Sierra Leone	Pujehun	Deaths	3	41910	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-124.pdf	8633	Pujehun	ADM2	2014-09-28	170390
10035	SL	Sierra Leone	Tonkolili	Deaths	5	41910	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-124.pdf	8634	Tonkolili	ADM2	2014-09-28	170395
10041	SL	Sierra Leone	Western area rural	Deaths	4	41910	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-124.pdf	149746	Western Area Rural	ADM2	2014-09-28	170399
10047	SL	Sierra Leone	Western area urban	Deaths	11	41910	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-124.pdf	149745	Western Area Urban	ADM2	2014-09-28	170410
10053	GN	Guinea	Beyla	Deaths	1	41911	Gvt	Sitrep167  30Sep	37	Beyla	ADM2	2014-09-29	170411
10059	GN	Guinea	Boffa	Deaths	16	41911	Gvt	Sitrep167  30Sep	9	Boffa	ADM2	2014-09-29	170427
10065	GN	Guinea	Conakry	Deaths	76	41911	Gvt	Sitrep167  30Sep	2	Conakry	ADM1	2014-09-29	170503
10071	GN	Guinea	Coyah	Deaths	5	41911	Gvt	Sitrep167  30Sep	23	Coyah	ADM2	2014-09-29	170508
10077	GN	Guinea	Dabola	Deaths	4	41911	Gvt	Sitrep167  30Sep	14	Dabola	ADM2	2014-09-29	170512
10083	GN	Guinea	Dalaba	Deaths	0	41911	Gvt	Sitrep167  30Sep	34	Dalaba	ADM2	2014-09-29	170512
10089	GN	Guinea	Dinguiraye	Deaths	1	41911	Gvt	Sitrep167  30Sep	15	Dinguiraye	ADM2	2014-09-29	170513
10095	GN	Guinea	Dubreka	Deaths	7	41911	Gvt	Sitrep167  30Sep	24	Dubreka	ADM2	2014-09-29	170520
10101	GN	Guinea	Forécariah	Deaths	9	41911	Gvt	Sitrep167  30Sep	0			2014-09-29	170529
10107	GN	Guinea	Gueckedou	Deaths	300	41911	Gvt	Sitrep167  30Sep	38	Gueckedou	ADM2	2014-09-29	170829
10113	GN	Guinea	Kerouane	Deaths	5	41911	Gvt	Sitrep167  30Sep	19	Kerouane	ADM2	2014-09-29	170834
10119	GN	Guinea	Kindia	Deaths	0	41911	Gvt	Sitrep167  30Sep	5	Kindia	ADM1	2014-09-29	170834
10125	GN	Guinea	Kissidougou	Deaths	7	41911	Gvt	Sitrep167  30Sep	17	Kissidougou	ADM2	2014-09-29	170841
10131	GN	Guinea	Kouroussa	Deaths	4	41911	Gvt	Sitrep167  30Sep	20	Kouroussa	ADM2	2014-09-29	170845
10137	GN	Guinea	Macenta	Deaths	229	41911	Gvt	Sitrep167  30Sep	40	Macenta	ADM2	2014-09-29	171074
10143	GN	Guinea	National	Deaths	714	41911	Gvt	Sitrep167  30Sep	0			2014-09-29	171788
10149	GN	Guinea	Nzerekore	Deaths	29	41911	Gvt	Sitrep167  30Sep	8	Nzerekore	ADM1	2014-09-29	171817
10155	GN	Guinea	Pita	Deaths	3	41911	Gvt	Sitrep167  30Sep	36	Pita	ADM2	2014-09-29	171820
10161	GN	Guinea	Siguiri	Deaths	3	41911	Gvt	Sitrep167  30Sep	22	Siguiri	ADM2	2014-09-29	171823
