pos	adm0_id	adm0_name	adm1_id	adm1_name	mkt_id	mkt_name	cm_id	cm_name	cur_id	cur_name	pt_id	pt_name	um_id	um_name	month_year	mp_month	mp_year	mp_price	mp_commoditysource	sdr_id	sdr_name	sdr_level
16378	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39203	5	2007	145	OMA	85019	Diallassagou	PPL
16379	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39173	4	2007	145	OMA	85019	Diallassagou	PPL
16380	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39142	3	2007	145	OMA	85019	Diallassagou	PPL
16381	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39114	2	2007	145	OMA	85019	Diallassagou	PPL
16382	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39083	1	2007	145	OMA	85019	Diallassagou	PPL
16383	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41883	9	2014	360	OMA	85019	Diallassagou	PPL
16384	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41852	8	2014	360	OMA	85019	Diallassagou	PPL
16385	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41821	7	2014	360	OMA	85019	Diallassagou	PPL
16386	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41791	6	2014	360	OMA	85019	Diallassagou	PPL
16387	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41760	5	2014	360	OMA	85019	Diallassagou	PPL
16388	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41730	4	2014	360	OMA	85019	Diallassagou	PPL
16389	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41699	3	2014	360	OMA	85019	Diallassagou	PPL
16390	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41671	2	2014	360	OMA	85019	Diallassagou	PPL
16391	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41640	1	2014	360	OMA	85019	Diallassagou	PPL
16392	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41609	12	2013	360	OMA	85019	Diallassagou	PPL
16393	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41579	11	2013	360	OMA	85019	Diallassagou	PPL
16394	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41548	10	2013	360	OMA	85019	Diallassagou	PPL
16395	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41518	9	2013	360	WFP	85019	Diallassagou	PPL
16396	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41487	8	2013	370	WFP	85019	Diallassagou	PPL
16397	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41456	7	2013	372	WFP	85019	Diallassagou	PPL
16398	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41153	9	2012	375	OMA	85019	Diallassagou	PPL
16399	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41122	8	2012	375	OMA	85019	Diallassagou	PPL
16400	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41091	7	2012	375	OMA	85019	Diallassagou	PPL
16401	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41061	6	2012	394	OMA	85019	Diallassagou	PPL
16402	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40817	10	2011	360	OMA	85019	Diallassagou	PPL
16403	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40787	9	2011	350	OMA	85019	Diallassagou	PPL
16404	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40756	8	2011	350	OMA	85019	Diallassagou	PPL
16405	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40725	7	2011	350	OMA	85019	Diallassagou	PPL
16406	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40695	6	2011	350	OMA	85019	Diallassagou	PPL
16407	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40664	5	2011	350	OMA	85019	Diallassagou	PPL
16408	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40634	4	2011	350	OMA	85019	Diallassagou	PPL
16409	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40603	3	2011	350	OMA	85019	Diallassagou	PPL
16410	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40575	2	2011	350	OMA	85019	Diallassagou	PPL
16411	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40544	1	2011	354	OMA	85019	Diallassagou	PPL
16412	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40513	12	2010	370	OMA	85019	Diallassagou	PPL
16413	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40483	11	2010	370	OMA	85019	Diallassagou	PPL
16414	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40452	10	2010	370	OMA	85019	Diallassagou	PPL
16415	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40422	9	2010	370	OMA	85019	Diallassagou	PPL
16416	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40391	8	2010	370	OMA	85019	Diallassagou	PPL
16417	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40360	7	2010	370	OMA	85019	Diallassagou	PPL
16418	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40330	6	2010	370	OMA	85019	Diallassagou	PPL
16419	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40299	5	2010	370	OMA	85019	Diallassagou	PPL
16420	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40269	4	2010	370	OMA	85019	Diallassagou	PPL
16421	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40210	2	2010	380	OMA	85019	Diallassagou	PPL
16422	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40179	1	2010	380	OMA	85019	Diallassagou	PPL
16423	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40148	12	2009	380	OMA	85019	Diallassagou	PPL
16424	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40118	11	2009	380	OMA	85019	Diallassagou	PPL
16425	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40087	10	2009	380	OMA	85019	Diallassagou	PPL
16426	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40057	9	2009	380	OMA	85019	Diallassagou	PPL
16427	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40026	8	2009	380	OMA	85019	Diallassagou	PPL
16428	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39995	7	2009	380	OMA	85019	Diallassagou	PPL
16429	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39965	6	2009	380	OMA	85019	Diallassagou	PPL
16430	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39934	5	2009	380	OMA	85019	Diallassagou	PPL
16431	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39904	4	2009	380	OMA	85019	Diallassagou	PPL
16432	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39873	3	2009	380	OMA	85019	Diallassagou	PPL
16433	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39845	2	2009	380	OMA	85019	Diallassagou	PPL
16434	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39814	1	2009	380	OMA	85019	Diallassagou	PPL
16435	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39783	12	2008	380	OMA	85019	Diallassagou	PPL
16436	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39753	11	2008	380	OMA	85019	Diallassagou	PPL
16437	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39722	10	2008	390	OMA	85019	Diallassagou	PPL
16438	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39692	9	2008	390	OMA	85019	Diallassagou	PPL
16439	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39661	8	2008	376.25	OMA	85019	Diallassagou	PPL
16440	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39630	7	2008	335	OMA	85019	Diallassagou	PPL
16441	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39600	6	2008	335	OMA	85019	Diallassagou	PPL
16442	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39569	5	2008	332.5	OMA	85019	Diallassagou	PPL
16443	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39539	4	2008	317.5	OMA	85019	Diallassagou	PPL
16444	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39508	3	2008	300	OMA	85019	Diallassagou	PPL
16445	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39479	2	2008	300	OMA	85019	Diallassagou	PPL
16446	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39448	1	2008	300	OMA	85019	Diallassagou	PPL
16447	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39417	12	2007	300	OMA	85019	Diallassagou	PPL
16448	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39387	11	2007	300	OMA	85019	Diallassagou	PPL
16449	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39356	10	2007	300	OMA	85019	Diallassagou	PPL
16450	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39326	9	2007	300	OMA	85019	Diallassagou	PPL
16451	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39295	8	2007	300	OMA	85019	Diallassagou	PPL
16452	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39264	7	2007	300	OMA	85019	Diallassagou	PPL
16453	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39234	6	2007	300	OMA	85019	Diallassagou	PPL
16454	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39203	5	2007	300	OMA	85019	Diallassagou	PPL
16455	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39173	4	2007	300	OMA	85019	Diallassagou	PPL
16456	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39142	3	2007	300	OMA	85019	Diallassagou	PPL
16457	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39114	2	2007	300	OMA	85019	Diallassagou	PPL
16458	155	Mali	1931	Mopti	865	Diallassagou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39083	1	2007	300	OMA	85019	Diallassagou	PPL
16459	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41883	9	2014	131	OMA	85019	Diallassagou	PPL
16460	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41852	8	2014	124.75	OMA	85019	Diallassagou	PPL
16461	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41821	7	2014	150	OMA	85019	Diallassagou	PPL
16462	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41791	6	2014	150	OMA	85019	Diallassagou	PPL
16463	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41760	5	2014	143	OMA	85019	Diallassagou	PPL
16464	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41730	4	2014	131	OMA	85019	Diallassagou	PPL
16465	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41699	3	2014	121	OMA	85019	Diallassagou	PPL
16466	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41671	2	2014	150	OMA	85019	Diallassagou	PPL
16467	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41640	1	2014	144	OMA	85019	Diallassagou	PPL
16468	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41609	12	2013	140	OMA	85019	Diallassagou	PPL
16469	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41579	11	2013	158	OMA	85019	Diallassagou	PPL
16470	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41548	10	2013	127	OMA	85019	Diallassagou	PPL
16471	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41518	9	2013	121	WFP	85019	Diallassagou	PPL
16472	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41487	8	2013	129	WFP	85019	Diallassagou	PPL
16473	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41456	7	2013	157.2	WFP	85019	Diallassagou	PPL
16474	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41153	9	2012	195	OMA	85019	Diallassagou	PPL
16475	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41122	8	2012	205	OMA	85019	Diallassagou	PPL
16476	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41091	7	2012	247	OMA	85019	Diallassagou	PPL
16477	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41061	6	2012	241	OMA	85019	Diallassagou	PPL
16478	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40817	10	2011	129.2	OMA	85019	Diallassagou	PPL
16479	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40787	9	2011	93.33	OMA	85019	Diallassagou	PPL
16480	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40756	8	2011	107.8	OMA	85019	Diallassagou	PPL
16481	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40725	7	2011	114	OMA	85019	Diallassagou	PPL
16482	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40695	6	2011	109.25	OMA	85019	Diallassagou	PPL
16483	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40664	5	2011	113	OMA	85019	Diallassagou	PPL
16484	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40634	4	2011	110	OMA	85019	Diallassagou	PPL
16485	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40603	3	2011	110	OMA	85019	Diallassagou	PPL
16486	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40575	2	2011	113.33	OMA	85019	Diallassagou	PPL
16487	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40544	1	2011	102	OMA	85019	Diallassagou	PPL
16488	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40513	12	2010	96.25	OMA	85019	Diallassagou	PPL
16489	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40483	11	2010	86	OMA	85019	Diallassagou	PPL
16490	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40452	10	2010	103.8	OMA	85019	Diallassagou	PPL
16491	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40422	9	2010	110.25	OMA	85019	Diallassagou	PPL
16492	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40391	8	2010	126.6	OMA	85019	Diallassagou	PPL
16493	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40360	7	2010	138.67	OMA	85019	Diallassagou	PPL
16494	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40330	6	2010	130	OMA	85019	Diallassagou	PPL
16495	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40299	5	2010	125	OMA	85019	Diallassagou	PPL
16496	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40269	4	2010	130	OMA	85019	Diallassagou	PPL
16497	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40210	2	2010	130	OMA	85019	Diallassagou	PPL
16498	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40179	1	2010	125	OMA	85019	Diallassagou	PPL
16499	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40148	12	2009	115.25	OMA	85019	Diallassagou	PPL
16500	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40118	11	2009	116.6	OMA	85019	Diallassagou	PPL
16501	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40087	10	2009	111.2	OMA	85019	Diallassagou	PPL
16502	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40057	9	2009	132.67	OMA	85019	Diallassagou	PPL
16503	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40026	8	2009	162.5	OMA	85019	Diallassagou	PPL
16504	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39995	7	2009	153.5	OMA	85019	Diallassagou	PPL
16505	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39965	6	2009	137.2	OMA	85019	Diallassagou	PPL
16506	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39934	5	2009	128.33	OMA	85019	Diallassagou	PPL
16507	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39904	4	2009	125	OMA	85019	Diallassagou	PPL
16508	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39873	3	2009	125	OMA	85019	Diallassagou	PPL
16509	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39845	2	2009	127.5	OMA	85019	Diallassagou	PPL
16510	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39814	1	2009	117.5	OMA	85019	Diallassagou	PPL
16511	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39783	12	2008	98.75	OMA	85019	Diallassagou	PPL
16512	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39753	11	2008	77.5	OMA	85019	Diallassagou	PPL
16513	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39722	10	2008	95	OMA	85019	Diallassagou	PPL
16514	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39692	9	2008	113	OMA	85019	Diallassagou	PPL
16515	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39661	8	2008	127.5	OMA	85019	Diallassagou	PPL
16516	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39630	7	2008	130	OMA	85019	Diallassagou	PPL
16517	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39600	6	2008	118.33	OMA	85019	Diallassagou	PPL
16518	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39539	4	2008	96.25	OMA	85019	Diallassagou	PPL
16519	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39508	3	2008	91.67	OMA	85019	Diallassagou	PPL
16520	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39479	2	2008	95	OMA	85019	Diallassagou	PPL
16521	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39448	1	2008	82.5	OMA	85019	Diallassagou	PPL
16522	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39417	12	2007	73	OMA	85019	Diallassagou	PPL
16523	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39387	11	2007	71.67	OMA	85019	Diallassagou	PPL
16524	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39356	10	2007	66.25	OMA	85019	Diallassagou	PPL
16525	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39326	9	2007	71.25	OMA	85019	Diallassagou	PPL
16526	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39295	8	2007	78.75	OMA	85019	Diallassagou	PPL
16527	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39264	7	2007	84	OMA	85019	Diallassagou	PPL
16528	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39234	6	2007	80	OMA	85019	Diallassagou	PPL
16529	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39203	5	2007	78.33	OMA	85019	Diallassagou	PPL
16530	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39173	4	2007	81.67	OMA	85019	Diallassagou	PPL
16531	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39142	3	2007	85	OMA	85019	Diallassagou	PPL
16532	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39114	2	2007	90	OMA	85019	Diallassagou	PPL
16533	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	39083	1	2007	72.5	OMA	85019	Diallassagou	PPL
16534	155	Mali	1931	Mopti	871	Djenne	51	Maize	26	XOF	15	Retail	5	KG	41883	9	2014	137	OMA	8659	Djenne	ADM2
16535	155	Mali	1931	Mopti	871	Djenne	51	Maize	26	XOF	15	Retail	5	KG	41852	8	2014	136.25	OMA	8659	Djenne	ADM2
16536	155	Mali	1931	Mopti	871	Djenne	51	Maize	26	XOF	15	Retail	5	KG	41821	7	2014	143	OMA	8659	Djenne	ADM2
16537	155	Mali	1931	Mopti	871	Djenne	51	Maize	26	XOF	15	Retail	5	KG	41791	6	2014	146	OMA	8659	Djenne	ADM2
16538	155	Mali	1931	Mopti	871	Djenne	51	Maize	26	XOF	15	Retail	5	KG	41760	5	2014	145	OMA	8659	Djenne	ADM2
16539	155	Mali	1931	Mopti	871	Djenne	51	Maize	26	XOF	15	Retail	5	KG	41730	4	2014	155	OMA	8659	Djenne	ADM2
16540	155	Mali	1931	Mopti	871	Djenne	51	Maize	26	XOF	15	Retail	5	KG	41699	3	2014	150	OMA	8659	Djenne	ADM2
16541	155	Mali	1931	Mopti	871	Djenne	51	Maize	26	XOF	15	Retail	5	KG	41671	2	2014	150	OMA	8659	Djenne	ADM2
16542	155	Mali	1931	Mopti	871	Djenne	51	Maize	26	XOF	15	Retail	5	KG	41640	1	2014	160	OMA	8659	Djenne	ADM2
16543	155	Mali	1931	Mopti	871	Djenne	51	Maize	26	XOF	15	Retail	5	KG	41609	12	2013	148	OMA	8659	Djenne	ADM2
16544	155	Mali	1931	Mopti	871	Djenne	51	Maize	26	XOF	15	Retail	5	KG	41579	11	2013	148	OMA	8659	Djenne	ADM2
16545	155	Mali	1931	Mopti	871	Djenne	51	Maize	26	XOF	15	Retail	5	KG	41548	10	2013	150	OMA	8659	Djenne	ADM2
16546	155	Mali	1931	Mopti	871	Djenne	51	Maize	26	XOF	15	Retail	5	KG	41518	9	2013	160	WFP	8659	Djenne	ADM2
16547	155	Mali	1931	Mopti	871	Djenne	51	Maize	26	XOF	15	Retail	5	KG	41487	8	2013	152.5	WFP	8659	Djenne	ADM2
